,,National Water Informatics Centre,,,,,,,
,,Volumetric Soilmoisture_Monthly data for Districts for 2018-07 to 2024-09,,,,,,,
,,"Date : 14/9/2024, 6:15:49 pm",,,,,,,
,,,,,,,,,
,,,,,,,,,
State,District,Date,Volumetric Soil Moisture (in %),,,,,,
Andhra Pradesh,Anantapur,2018-07,14.02,,,,,,
Andhra Pradesh,Anantapur,2018-08,17.01,,,,,,
Andhra Pradesh,Anantapur,2018-09,18.15,,,,,,
Andhra Pradesh,Anantapur,2018-10,17.59,,,,,,
Andhra Pradesh,Anantapur,2018-11,7.53,,,,,,
Andhra Pradesh,Anantapur,2018-12,2.98,,,,,,
Andhra Pradesh,Anantapur,2019-01,1.91,,,,,,
Andhra Pradesh,Anantapur,2019-02,2.62,,,,,,
Andhra Pradesh,Anantapur,2019-03,2.25,,,,,,
Andhra Pradesh,Anantapur,2019-04,4.31,,,,,,
Andhra Pradesh,Anantapur,2019-05,8.51,,,,,,
Andhra Pradesh,Anantapur,2019-06,20.84,,,,,,
Andhra Pradesh,Anantapur,2019-07,22.63,,,,,,
Andhra Pradesh,Anantapur,2019-08,25.51,,,,,,
Andhra Pradesh,Anantapur,2019-09,26.44,,,,,,
Andhra Pradesh,Anantapur,2019-10,30.18,,,,,,
Andhra Pradesh,Anantapur,2019-11,21.30,,,,,,
Andhra Pradesh,Anantapur,2019-12,12.91,,,,,,
Andhra Pradesh,Anantapur,2020-01,13.16,,,,,,
Andhra Pradesh,Anantapur,2020-02,13.90,,,,,,
Andhra Pradesh,Anantapur,2020-03,13.69,,,,,,
Andhra Pradesh,Anantapur,2020-04,19.72,,,,,,
Andhra Pradesh,Anantapur,2020-05,21.80,,,,,,
Andhra Pradesh,Anantapur,2020-06,27.31,,,,,,
Andhra Pradesh,Anantapur,2020-07,32.33,,,,,,
Andhra Pradesh,Anantapur,2020-08,31.81,,,,,,
Andhra Pradesh,Anantapur,2020-09,32.39,,,,,,
Andhra Pradesh,Anantapur,2020-10,28.08,,,,,,
Andhra Pradesh,Anantapur,2020-11,22.30,,,,,,
Andhra Pradesh,Anantapur,2020-12,24.64,,,,,,
Andhra Pradesh,Anantapur,2021-01,20.82,,,,,,
Andhra Pradesh,Anantapur,2021-02,18.18,,,,,,
Andhra Pradesh,Anantapur,2021-03,14.30,,,,,,
Andhra Pradesh,Anantapur,2021-04,18.41,,,,,,
Andhra Pradesh,Anantapur,2021-05,22.93,,,,,,
Andhra Pradesh,Anantapur,2021-06,24.26,,,,,,
Andhra Pradesh,Anantapur,2021-07,26.53,,,,,,
Andhra Pradesh,Anantapur,2021-08,22.49,,,,,,
Andhra Pradesh,Anantapur,2021-09,22.67,,,,,,
Andhra Pradesh,Anantapur,2021-10,25.20,,,,,,
Andhra Pradesh,Anantapur,2021-12,23.92,,,,,,
Andhra Pradesh,Anantapur,2022-01,18.22,,,,,,
Andhra Pradesh,Anantapur,2022-02,16.29,,,,,,
Andhra Pradesh,Anantapur,2022-03,15.38,,,,,,
Andhra Pradesh,Anantapur,2022-04,16.15,,,,,,
Andhra Pradesh,Anantapur,2022-05,23.99,,,,,,
Andhra Pradesh,Anantapur,2022-06,26.03,,,,,,
Andhra Pradesh,Anantapur,2022-07,22.98,,,,,,
Andhra Pradesh,Anantapur,2022-08,26.45,,,,,,
Andhra Pradesh,Anantapur,2022-09,24.60,,,,,,
Andhra Pradesh,Anantapur,2022-10,27.53,,,,,,
Andhra Pradesh,Anantapur,2022-11,20.98,,,,,,
Andhra Pradesh,Anantapur,2022-12,22.28,,,,,,
Andhra Pradesh,Anantapur,2023-01,18.66,,,,,,
Andhra Pradesh,Anantapur,2023-02,16.14,,,,,,
Andhra Pradesh,Anantapur,2023-03,16.77,,,,,,
Andhra Pradesh,Anantapur,2023-04,16.60,,,,,,
Andhra Pradesh,Anantapur,2023-05,23.88,,,,,,
Andhra Pradesh,Anantapur,2023-06,22.77,,,,,,
Andhra Pradesh,Anantapur,2023-07,22.98,,,,,,
Andhra Pradesh,Anantapur,2023-08,19.34,,,,,,
Andhra Pradesh,Anantapur,2023-09,23.44,,,,,,
Andhra Pradesh,Anantapur,2023-10,18.84,,,,,,
Andhra Pradesh,Anantapur,2023-11,19.51,,,,,,
Andhra Pradesh,Anantapur,2023-12,18.63,,,,,,
Andhra Pradesh,Anantapur,2024-01,16.33,,,,,,
Andhra Pradesh,Anantapur,2024-02,14.97,,,,,,
Andhra Pradesh,Anantapur,2024-03,14.31,,,,,,
Andhra Pradesh,Anantapur,2024-04,14.57,,,,,,
Andhra Pradesh,Anantapur,2024-05,22.50,,,,,,
Andhra Pradesh,Anantapur,2024-06,27.52,,,,,,
Andhra Pradesh,Anantapur,2024-07,21.85,,,,,,
Andhra Pradesh,Anantapur,2024-08,24.80,,,,,,
Andhra Pradesh,Anantapur,2024-09,22.78,,,,,,
Andhra Pradesh,Chittoor,2018-07,17.79,,,,,,
Andhra Pradesh,Chittoor,2018-08,24.98,,,,,,
Andhra Pradesh,Chittoor,2018-09,25.97,,,,,,
Andhra Pradesh,Chittoor,2018-10,25.19,,,,,,
Andhra Pradesh,Chittoor,2018-11,22.63,,,,,,
Andhra Pradesh,Chittoor,2018-12,15.88,,,,,,
Andhra Pradesh,Chittoor,2019-01,11.03,,,,,,
Andhra Pradesh,Chittoor,2019-02,13.53,,,,,,
Andhra Pradesh,Chittoor,2019-03,11.77,,,,,,
Andhra Pradesh,Chittoor,2019-04,5.83,,,,,,
Andhra Pradesh,Chittoor,2019-05,14.18,,,,,,
Andhra Pradesh,Chittoor,2019-06,22.73,,,,,,
Andhra Pradesh,Chittoor,2019-07,26.19,,,,,,
Andhra Pradesh,Chittoor,2019-08,30.09,,,,,,
Andhra Pradesh,Chittoor,2019-09,32.69,,,,,,
Andhra Pradesh,Chittoor,2019-10,30.27,,,,,,
Andhra Pradesh,Chittoor,2019-11,25.79,,,,,,
Andhra Pradesh,Chittoor,2019-12,21.90,,,,,,
Andhra Pradesh,Chittoor,2020-01,17.93,,,,,,
Andhra Pradesh,Chittoor,2020-02,15.93,,,,,,
Andhra Pradesh,Chittoor,2020-03,15.37,,,,,,
Andhra Pradesh,Chittoor,2020-04,21.94,,,,,,
Andhra Pradesh,Chittoor,2020-05,23.65,,,,,,
Andhra Pradesh,Chittoor,2020-06,29.72,,,,,,
Andhra Pradesh,Chittoor,2020-07,34.37,,,,,,
Andhra Pradesh,Chittoor,2020-08,34.70,,,,,,
Andhra Pradesh,Chittoor,2020-09,33.95,,,,,,
Andhra Pradesh,Chittoor,2020-10,28.34,,,,,,
Andhra Pradesh,Chittoor,2020-11,28.25,,,,,,
Andhra Pradesh,Chittoor,2020-12,29.74,,,,,,
Andhra Pradesh,Chittoor,2021-01,24.77,,,,,,
Andhra Pradesh,Chittoor,2021-02,19.64,,,,,,
Andhra Pradesh,Chittoor,2021-03,16.20,,,,,,
Andhra Pradesh,Chittoor,2021-04,19.55,,,,,,
Andhra Pradesh,Chittoor,2021-05,22.37,,,,,,
Andhra Pradesh,Chittoor,2021-06,24.35,,,,,,
Andhra Pradesh,Chittoor,2021-07,28.43,,,,,,
Andhra Pradesh,Chittoor,2021-08,25.61,,,,,,
Andhra Pradesh,Chittoor,2021-09,26.99,,,,,,
Andhra Pradesh,Chittoor,2021-10,29.43,,,,,,
Andhra Pradesh,Chittoor,2021-12,27.48,,,,,,
Andhra Pradesh,Chittoor,2022-01,21.82,,,,,,
Andhra Pradesh,Chittoor,2022-02,17.99,,,,,,
Andhra Pradesh,Chittoor,2022-03,15.81,,,,,,
Andhra Pradesh,Chittoor,2022-04,16.47,,,,,,
Andhra Pradesh,Chittoor,2022-05,25.98,,,,,,
Andhra Pradesh,Chittoor,2022-06,26.54,,,,,,
Andhra Pradesh,Chittoor,2022-07,24.68,,,,,,
Andhra Pradesh,Chittoor,2022-08,26.78,,,,,,
Andhra Pradesh,Chittoor,2022-09,25.80,,,,,,
Andhra Pradesh,Chittoor,2022-10,25.90,,,,,,
Andhra Pradesh,Chittoor,2022-11,27.32,,,,,,
Andhra Pradesh,Chittoor,2022-12,27.78,,,,,,
Andhra Pradesh,Chittoor,2023-01,21.84,,,,,,
Andhra Pradesh,Chittoor,2023-02,17.69,,,,,,
Andhra Pradesh,Chittoor,2023-03,19.99,,,,,,
Andhra Pradesh,Chittoor,2023-04,21.67,,,,,,
Andhra Pradesh,Chittoor,2023-05,24.91,,,,,,
Andhra Pradesh,Chittoor,2023-06,24.49,,,,,,
Andhra Pradesh,Chittoor,2023-07,24.11,,,,,,
Andhra Pradesh,Chittoor,2023-08,21.89,,,,,,
Andhra Pradesh,Chittoor,2023-09,27.10,,,,,,
Andhra Pradesh,Chittoor,2023-10,21.80,,,,,,
Andhra Pradesh,Chittoor,2023-11,23.98,,,,,,
Andhra Pradesh,Chittoor,2023-12,25.70,,,,,,
Andhra Pradesh,Chittoor,2024-01,20.36,,,,,,
Andhra Pradesh,Chittoor,2024-02,17.07,,,,,,
Andhra Pradesh,Chittoor,2024-03,15.08,,,,,,
Andhra Pradesh,Chittoor,2024-04,14.71,,,,,,
Andhra Pradesh,Chittoor,2024-05,22.54,,,,,,
Andhra Pradesh,Chittoor,2024-06,27.83,,,,,,
Andhra Pradesh,Chittoor,2024-07,25.89,,,,,,
Andhra Pradesh,Chittoor,2024-08,27.22,,,,,,
Andhra Pradesh,Chittoor,2024-09,21.91,,,,,,
Andhra Pradesh,East Godavari,2018-07,27.00,,,,,,
Andhra Pradesh,East Godavari,2018-08,30.48,,,,,,
Andhra Pradesh,East Godavari,2018-09,29.30,,,,,,
Andhra Pradesh,East Godavari,2018-10,24.63,,,,,,
Andhra Pradesh,East Godavari,2018-11,17.84,,,,,,
Andhra Pradesh,East Godavari,2018-12,20.72,,,,,,
Andhra Pradesh,East Godavari,2019-01,19.06,,,,,,
Andhra Pradesh,East Godavari,2019-02,15.38,,,,,,
Andhra Pradesh,East Godavari,2019-03,15.02,,,,,,
Andhra Pradesh,East Godavari,2019-04,13.38,,,,,,
Andhra Pradesh,East Godavari,2019-05,14.61,,,,,,
Andhra Pradesh,East Godavari,2019-06,24.19,,,,,,
Andhra Pradesh,East Godavari,2019-07,29.15,,,,,,
Andhra Pradesh,East Godavari,2019-08,30.95,,,,,,
Andhra Pradesh,East Godavari,2019-09,32.99,,,,,,
Andhra Pradesh,East Godavari,2019-10,33.67,,,,,,
Andhra Pradesh,East Godavari,2019-11,22.80,,,,,,
Andhra Pradesh,East Godavari,2019-12,16.06,,,,,,
Andhra Pradesh,East Godavari,2020-01,17.87,,,,,,
Andhra Pradesh,East Godavari,2020-02,15.24,,,,,,
Andhra Pradesh,East Godavari,2020-03,14.72,,,,,,
Andhra Pradesh,East Godavari,2020-04,20.36,,,,,,
Andhra Pradesh,East Godavari,2020-05,23.62,,,,,,
Andhra Pradesh,East Godavari,2020-06,30.50,,,,,,
Andhra Pradesh,East Godavari,2020-07,32.43,,,,,,
Andhra Pradesh,East Godavari,2020-08,34.49,,,,,,
Andhra Pradesh,East Godavari,2020-09,33.20,,,,,,
Andhra Pradesh,East Godavari,2020-10,29.08,,,,,,
Andhra Pradesh,East Godavari,2020-11,22.75,,,,,,
Andhra Pradesh,East Godavari,2020-12,21.33,,,,,,
Andhra Pradesh,East Godavari,2021-01,15.90,,,,,,
Andhra Pradesh,East Godavari,2021-02,14.41,,,,,,
Andhra Pradesh,East Godavari,2021-03,13.31,,,,,,
Andhra Pradesh,East Godavari,2021-04,18.66,,,,,,
Andhra Pradesh,East Godavari,2021-05,23.39,,,,,,
Andhra Pradesh,East Godavari,2021-06,24.40,,,,,,
Andhra Pradesh,East Godavari,2021-07,28.84,,,,,,
Andhra Pradesh,East Godavari,2021-08,27.21,,,,,,
Andhra Pradesh,East Godavari,2021-09,29.17,,,,,,
Andhra Pradesh,East Godavari,2021-10,26.35,,,,,,
Andhra Pradesh,East Godavari,2021-12,22.01,,,,,,
Andhra Pradesh,East Godavari,2022-01,17.91,,,,,,
Andhra Pradesh,East Godavari,2022-02,15.71,,,,,,
Andhra Pradesh,East Godavari,2022-03,16.09,,,,,,
Andhra Pradesh,East Godavari,2022-04,17.81,,,,,,
Andhra Pradesh,East Godavari,2022-05,22.74,,,,,,
Andhra Pradesh,East Godavari,2022-06,25.51,,,,,,
Andhra Pradesh,East Godavari,2022-07,28.84,,,,,,
Andhra Pradesh,East Godavari,2022-08,29.09,,,,,,
Andhra Pradesh,East Godavari,2022-09,29.16,,,,,,
Andhra Pradesh,East Godavari,2022-10,28.73,,,,,,
Andhra Pradesh,East Godavari,2022-11,19.42,,,,,,
Andhra Pradesh,East Godavari,2022-12,20.13,,,,,,
Andhra Pradesh,East Godavari,2023-01,16.64,,,,,,
Andhra Pradesh,East Godavari,2023-02,14.60,,,,,,
Andhra Pradesh,East Godavari,2023-03,19.09,,,,,,
Andhra Pradesh,East Godavari,2023-04,20.53,,,,,,
Andhra Pradesh,East Godavari,2023-05,24.44,,,,,,
Andhra Pradesh,East Godavari,2023-06,23.49,,,,,,
Andhra Pradesh,East Godavari,2023-07,29.00,,,,,,
Andhra Pradesh,East Godavari,2023-08,25.00,,,,,,
Andhra Pradesh,East Godavari,2023-09,27.47,,,,,,
Andhra Pradesh,East Godavari,2023-10,20.24,,,,,,
Andhra Pradesh,East Godavari,2023-11,19.04,,,,,,
Andhra Pradesh,East Godavari,2023-12,23.71,,,,,,
Andhra Pradesh,East Godavari,2024-01,17.46,,,,,,
Andhra Pradesh,East Godavari,2024-02,15.03,,,,,,
Andhra Pradesh,East Godavari,2024-03,14.89,,,,,,
Andhra Pradesh,East Godavari,2024-04,15.37,,,,,,
Andhra Pradesh,East Godavari,2024-05,22.01,,,,,,
Andhra Pradesh,East Godavari,2024-06,26.99,,,,,,
Andhra Pradesh,East Godavari,2024-07,28.09,,,,,,
Andhra Pradesh,East Godavari,2024-08,30.72,,,,,,
Andhra Pradesh,East Godavari,2024-09,30.04,,,,,,
Andhra Pradesh,Guntur,2018-07,21.53,,,,,,
Andhra Pradesh,Guntur,2018-08,27.74,,,,,,
Andhra Pradesh,Guntur,2018-09,25.42,,,,,,
Andhra Pradesh,Guntur,2018-10,22.03,,,,,,
Andhra Pradesh,Guntur,2018-11,16.31,,,,,,
Andhra Pradesh,Guntur,2018-12,13.00,,,,,,
Andhra Pradesh,Guntur,2019-01,11.02,,,,,,
Andhra Pradesh,Guntur,2019-02,10.28,,,,,,
Andhra Pradesh,Guntur,2019-03,9.54,,,,,,
Andhra Pradesh,Guntur,2019-04,6.00,,,,,,
Andhra Pradesh,Guntur,2019-05,7.66,,,,,,
Andhra Pradesh,Guntur,2019-06,17.95,,,,,,
Andhra Pradesh,Guntur,2019-07,29.37,,,,,,
Andhra Pradesh,Guntur,2019-08,31.91,,,,,,
Andhra Pradesh,Guntur,2019-09,32.45,,,,,,
Andhra Pradesh,Guntur,2019-10,35.17,,,,,,
Andhra Pradesh,Guntur,2019-11,25.27,,,,,,
Andhra Pradesh,Guntur,2019-12,17.24,,,,,,
Andhra Pradesh,Guntur,2020-01,15.96,,,,,,
Andhra Pradesh,Guntur,2020-02,15.61,,,,,,
Andhra Pradesh,Guntur,2020-03,16.31,,,,,,
Andhra Pradesh,Guntur,2020-04,19.96,,,,,,
Andhra Pradesh,Guntur,2020-05,23.48,,,,,,
Andhra Pradesh,Guntur,2020-06,31.54,,,,,,
Andhra Pradesh,Guntur,2020-07,35.04,,,,,,
Andhra Pradesh,Guntur,2020-08,35.40,,,,,,
Andhra Pradesh,Guntur,2020-09,34.67,,,,,,
Andhra Pradesh,Guntur,2020-10,30.84,,,,,,
Andhra Pradesh,Guntur,2020-11,25.74,,,,,,
Andhra Pradesh,Guntur,2020-12,24.14,,,,,,
Andhra Pradesh,Guntur,2021-01,18.09,,,,,,
Andhra Pradesh,Guntur,2021-02,16.10,,,,,,
Andhra Pradesh,Guntur,2021-03,14.63,,,,,,
Andhra Pradesh,Guntur,2021-04,17.47,,,,,,
Andhra Pradesh,Guntur,2021-05,23.02,,,,,,
Andhra Pradesh,Guntur,2021-06,26.11,,,,,,
Andhra Pradesh,Guntur,2021-07,29.82,,,,,,
Andhra Pradesh,Guntur,2021-08,28.91,,,,,,
Andhra Pradesh,Guntur,2021-09,30.53,,,,,,
Andhra Pradesh,Guntur,2021-10,28.16,,,,,,
Andhra Pradesh,Guntur,2021-12,23.66,,,,,,
Andhra Pradesh,Guntur,2022-01,20.13,,,,,,
Andhra Pradesh,Guntur,2022-02,18.34,,,,,,
Andhra Pradesh,Guntur,2022-03,16.82,,,,,,
Andhra Pradesh,Guntur,2022-04,16.17,,,,,,
Andhra Pradesh,Guntur,2022-05,23.52,,,,,,
Andhra Pradesh,Guntur,2022-06,25.32,,,,,,
Andhra Pradesh,Guntur,2022-07,30.52,,,,,,
Andhra Pradesh,Guntur,2022-08,28.73,,,,,,
Andhra Pradesh,Guntur,2022-09,27.84,,,,,,
Andhra Pradesh,Guntur,2022-10,30.82,,,,,,
Andhra Pradesh,Guntur,2022-11,22.49,,,,,,
Andhra Pradesh,Guntur,2022-12,22.17,,,,,,
Andhra Pradesh,Guntur,2023-01,18.71,,,,,,
Andhra Pradesh,Guntur,2023-02,16.65,,,,,,
Andhra Pradesh,Guntur,2023-03,20.72,,,,,,
Andhra Pradesh,Guntur,2023-04,22.43,,,,,,
Andhra Pradesh,Guntur,2023-05,25.91,,,,,,
Andhra Pradesh,Guntur,2023-06,24.91,,,,,,
Andhra Pradesh,Guntur,2023-07,29.34,,,,,,
Andhra Pradesh,Guntur,2023-08,25.98,,,,,,
Andhra Pradesh,Guntur,2023-09,29.29,,,,,,
Andhra Pradesh,Guntur,2023-10,21.01,,,,,,
Andhra Pradesh,Guntur,2023-11,21.83,,,,,,
Andhra Pradesh,Guntur,2023-12,25.95,,,,,,
Andhra Pradesh,Guntur,2024-01,19.25,,,,,,
Andhra Pradesh,Guntur,2024-02,16.89,,,,,,
Andhra Pradesh,Guntur,2024-03,16.09,,,,,,
Andhra Pradesh,Guntur,2024-04,16.10,,,,,,
Andhra Pradesh,Guntur,2024-05,24.19,,,,,,
Andhra Pradesh,Guntur,2024-06,28.13,,,,,,
Andhra Pradesh,Guntur,2024-07,28.05,,,,,,
Andhra Pradesh,Guntur,2024-08,29.95,,,,,,
Andhra Pradesh,Guntur,2024-09,31.82,,,,,,
Andhra Pradesh,Krishna,2018-07,23.19,,,,,,
Andhra Pradesh,Krishna,2018-08,27.50,,,,,,
Andhra Pradesh,Krishna,2018-09,24.65,,,,,,
Andhra Pradesh,Krishna,2018-10,19.61,,,,,,
Andhra Pradesh,Krishna,2018-11,16.07,,,,,,
Andhra Pradesh,Krishna,2018-12,16.88,,,,,,
Andhra Pradesh,Krishna,2019-01,16.38,,,,,,
Andhra Pradesh,Krishna,2019-02,14.79,,,,,,
Andhra Pradesh,Krishna,2019-03,13.38,,,,,,
Andhra Pradesh,Krishna,2019-04,7.35,,,,,,
Andhra Pradesh,Krishna,2019-05,8.08,,,,,,
Andhra Pradesh,Krishna,2019-06,14.56,,,,,,
Andhra Pradesh,Krishna,2019-07,26.12,,,,,,
Andhra Pradesh,Krishna,2019-08,27.68,,,,,,
Andhra Pradesh,Krishna,2019-09,27.86,,,,,,
Andhra Pradesh,Krishna,2019-10,28.66,,,,,,
Andhra Pradesh,Krishna,2019-11,20.16,,,,,,
Andhra Pradesh,Krishna,2019-12,14.43,,,,,,
Andhra Pradesh,Krishna,2020-01,15.59,,,,,,
Andhra Pradesh,Krishna,2020-02,14.87,,,,,,
Andhra Pradesh,Krishna,2020-03,15.47,,,,,,
Andhra Pradesh,Krishna,2020-04,17.68,,,,,,
Andhra Pradesh,Krishna,2020-05,19.98,,,,,,
Andhra Pradesh,Krishna,2020-06,27.49,,,,,,
Andhra Pradesh,Krishna,2020-07,28.95,,,,,,
Andhra Pradesh,Krishna,2020-08,28.79,,,,,,
Andhra Pradesh,Krishna,2020-09,27.77,,,,,,
Andhra Pradesh,Krishna,2020-10,26.27,,,,,,
Andhra Pradesh,Krishna,2020-11,20.99,,,,,,
Andhra Pradesh,Krishna,2020-12,19.69,,,,,,
Andhra Pradesh,Krishna,2021-01,14.50,,,,,,
Andhra Pradesh,Krishna,2021-02,12.72,,,,,,
Andhra Pradesh,Krishna,2021-03,10.98,,,,,,
Andhra Pradesh,Krishna,2021-04,14.27,,,,,,
Andhra Pradesh,Krishna,2021-05,18.95,,,,,,
Andhra Pradesh,Krishna,2021-06,22.55,,,,,,
Andhra Pradesh,Krishna,2021-07,26.67,,,,,,
Andhra Pradesh,Krishna,2021-08,24.45,,,,,,
Andhra Pradesh,Krishna,2021-09,25.90,,,,,,
Andhra Pradesh,Krishna,2021-10,24.23,,,,,,
Andhra Pradesh,Krishna,2021-12,19.24,,,,,,
Andhra Pradesh,Krishna,2022-01,15.51,,,,,,
Andhra Pradesh,Krishna,2022-02,14.04,,,,,,
Andhra Pradesh,Krishna,2022-03,13.53,,,,,,
Andhra Pradesh,Krishna,2022-04,13.13,,,,,,
Andhra Pradesh,Krishna,2022-05,17.13,,,,,,
Andhra Pradesh,Krishna,2022-06,21.29,,,,,,
Andhra Pradesh,Krishna,2022-07,26.40,,,,,,
Andhra Pradesh,Krishna,2022-08,24.68,,,,,,
Andhra Pradesh,Krishna,2022-09,24.28,,,,,,
Andhra Pradesh,Krishna,2022-10,25.85,,,,,,
Andhra Pradesh,Krishna,2022-11,17.78,,,,,,
Andhra Pradesh,Krishna,2022-12,17.79,,,,,,
Andhra Pradesh,Krishna,2023-01,14.87,,,,,,
Andhra Pradesh,Krishna,2023-02,13.32,,,,,,
Andhra Pradesh,Krishna,2023-03,16.71,,,,,,
Andhra Pradesh,Krishna,2023-04,18.03,,,,,,
Andhra Pradesh,Krishna,2023-05,21.23,,,,,,
Andhra Pradesh,Krishna,2023-06,20.80,,,,,,
Andhra Pradesh,Krishna,2023-07,25.96,,,,,,
Andhra Pradesh,Krishna,2023-08,21.27,,,,,,
Andhra Pradesh,Krishna,2023-09,24.75,,,,,,
Andhra Pradesh,Krishna,2023-10,18.77,,,,,,
Andhra Pradesh,Krishna,2023-11,18.48,,,,,,
Andhra Pradesh,Krishna,2023-12,21.91,,,,,,
Andhra Pradesh,Krishna,2024-01,15.74,,,,,,
Andhra Pradesh,Krishna,2024-02,13.63,,,,,,
Andhra Pradesh,Krishna,2024-03,12.96,,,,,,
Andhra Pradesh,Krishna,2024-04,12.88,,,,,,
Andhra Pradesh,Krishna,2024-05,19.30,,,,,,
Andhra Pradesh,Krishna,2024-06,24.52,,,,,,
Andhra Pradesh,Krishna,2024-07,24.87,,,,,,
Andhra Pradesh,Krishna,2024-08,26.21,,,,,,
Andhra Pradesh,Krishna,2024-09,26.51,,,,,,
Andhra Pradesh,Kurnool,2018-07,20.09,,,,,,
Andhra Pradesh,Kurnool,2018-08,21.17,,,,,,
Andhra Pradesh,Kurnool,2018-09,22.38,,,,,,
Andhra Pradesh,Kurnool,2018-10,21.58,,,,,,
Andhra Pradesh,Kurnool,2018-11,9.71,,,,,,
Andhra Pradesh,Kurnool,2018-12,4.81,,,,,,
Andhra Pradesh,Kurnool,2019-01,3.71,,,,,,
Andhra Pradesh,Kurnool,2019-02,4.21,,,,,,
Andhra Pradesh,Kurnool,2019-03,3.45,,,,,,
Andhra Pradesh,Kurnool,2019-04,4.64,,,,,,
Andhra Pradesh,Kurnool,2019-05,8.74,,,,,,
Andhra Pradesh,Kurnool,2019-06,24.47,,,,,,
Andhra Pradesh,Kurnool,2019-07,31.16,,,,,,
Andhra Pradesh,Kurnool,2019-08,33.45,,,,,,
Andhra Pradesh,Kurnool,2019-09,34.81,,,,,,
Andhra Pradesh,Kurnool,2019-10,35.35,,,,,,
Andhra Pradesh,Kurnool,2019-11,24.66,,,,,,
Andhra Pradesh,Kurnool,2019-12,15.49,,,,,,
Andhra Pradesh,Kurnool,2020-01,16.15,,,,,,
Andhra Pradesh,Kurnool,2020-02,16.50,,,,,,
Andhra Pradesh,Kurnool,2020-03,16.36,,,,,,
Andhra Pradesh,Kurnool,2020-04,22.56,,,,,,
Andhra Pradesh,Kurnool,2020-05,26.85,,,,,,
Andhra Pradesh,Kurnool,2020-06,33.44,,,,,,
Andhra Pradesh,Kurnool,2020-07,36.20,,,,,,
Andhra Pradesh,Kurnool,2020-08,35.15,,,,,,
Andhra Pradesh,Kurnool,2020-09,37.05,,,,,,
Andhra Pradesh,Kurnool,2020-10,32.42,,,,,,
Andhra Pradesh,Kurnool,2020-11,25.87,,,,,,
Andhra Pradesh,Kurnool,2020-12,27.77,,,,,,
Andhra Pradesh,Kurnool,2021-01,24.25,,,,,,
Andhra Pradesh,Kurnool,2021-02,20.89,,,,,,
Andhra Pradesh,Kurnool,2021-03,15.91,,,,,,
Andhra Pradesh,Kurnool,2021-04,21.05,,,,,,
Andhra Pradesh,Kurnool,2021-05,27.13,,,,,,
Andhra Pradesh,Kurnool,2021-06,29.22,,,,,,
Andhra Pradesh,Kurnool,2021-07,32.77,,,,,,
Andhra Pradesh,Kurnool,2021-08,26.58,,,,,,
Andhra Pradesh,Kurnool,2021-09,28.90,,,,,,
Andhra Pradesh,Kurnool,2021-10,28.16,,,,,,
Andhra Pradesh,Kurnool,2021-12,27.13,,,,,,
Andhra Pradesh,Kurnool,2022-01,22.20,,,,,,
Andhra Pradesh,Kurnool,2022-02,19.85,,,,,,
Andhra Pradesh,Kurnool,2022-03,18.41,,,,,,
Andhra Pradesh,Kurnool,2022-04,19.56,,,,,,
Andhra Pradesh,Kurnool,2022-05,27.06,,,,,,
Andhra Pradesh,Kurnool,2022-06,29.27,,,,,,
Andhra Pradesh,Kurnool,2022-07,30.83,,,,,,
Andhra Pradesh,Kurnool,2022-08,30.25,,,,,,
Andhra Pradesh,Kurnool,2022-09,29.70,,,,,,
Andhra Pradesh,Kurnool,2022-10,32.22,,,,,,
Andhra Pradesh,Kurnool,2022-11,22.84,,,,,,
Andhra Pradesh,Kurnool,2022-12,24.34,,,,,,
Andhra Pradesh,Kurnool,2023-01,21.92,,,,,,
Andhra Pradesh,Kurnool,2023-02,19.40,,,,,,
Andhra Pradesh,Kurnool,2023-03,19.81,,,,,,
Andhra Pradesh,Kurnool,2023-04,21.20,,,,,,
Andhra Pradesh,Kurnool,2023-05,29.05,,,,,,
Andhra Pradesh,Kurnool,2023-06,27.41,,,,,,
Andhra Pradesh,Kurnool,2023-07,30.19,,,,,,
Andhra Pradesh,Kurnool,2023-08,25.07,,,,,,
Andhra Pradesh,Kurnool,2023-09,28.98,,,,,,
Andhra Pradesh,Kurnool,2023-10,22.28,,,,,,
Andhra Pradesh,Kurnool,2023-11,21.51,,,,,,
Andhra Pradesh,Kurnool,2023-12,21.62,,,,,,
Andhra Pradesh,Kurnool,2024-01,19.17,,,,,,
Andhra Pradesh,Kurnool,2024-02,18.07,,,,,,
Andhra Pradesh,Kurnool,2024-03,17.75,,,,,,
Andhra Pradesh,Kurnool,2024-04,18.46,,,,,,
Andhra Pradesh,Kurnool,2024-05,27.07,,,,,,
Andhra Pradesh,Kurnool,2024-06,31.98,,,,,,
Andhra Pradesh,Kurnool,2024-07,28.34,,,,,,
Andhra Pradesh,Kurnool,2024-08,31.74,,,,,,
Andhra Pradesh,Kurnool,2024-09,30.84,,,,,,
Andhra Pradesh,Prakasam,2018-07,19.70,,,,,,
Andhra Pradesh,Prakasam,2018-08,26.42,,,,,,
Andhra Pradesh,Prakasam,2018-09,27.06,,,,,,
Andhra Pradesh,Prakasam,2018-10,22.76,,,,,,
Andhra Pradesh,Prakasam,2018-11,15.98,,,,,,
Andhra Pradesh,Prakasam,2018-12,11.49,,,,,,
Andhra Pradesh,Prakasam,2019-01,9.29,,,,,,
